Instant,Date,Season,Year,Month,Hour,Holiday,Weekday,Workingday,Weathersit,Temp_F,Temp_C,Temp_Normalized,Feelslike_Temp_F,Feelslike_Temp_C,Feelslike_Temp_Normalized,Humidity,Windspeed,Not_Registered,Registered,Count
6792,10/15/11,4,0,10,13,0,6,0,1,76.28,24.6,0.6,87.908,31.06,0.6212,35,19.26306023,171,223,394
6793,10/15/11,4,0,10,14,0,6,0,1,76.28,24.6,0.6,87.908,31.06,0.6212,33,19.26306023,242,230,472
6794,10/15/11,4,0,10,15,0,6,0,1,77.756,25.42,0.62,87.908,31.06,0.6212,31,20.50368957,166,211,377
6795,10/15/11,4,0,10,16,0,6,0,1,77.756,25.42,0.62,87.908,31.06,0.6212,29,16.1573237,179,264,443
6796,10/15/11,4,0,10,17,0,6,0,1,74.804,23.78,0.58,81.095,27.275,0.5455,32,11.80679465,177,264,441
6797,10/15/11,4,0,10,18,0,6,0,1,71.852,22.14,0.54,78.368,25.76,0.5152,39,8.076580258,121,251,372
6798,10/15/11,4,0,10,19,0,6,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,51,5.591158395,61,177,238
6799,10/15/11,4,0,10,20,0,6,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,48,5.591158395,42,137,179
6800,10/15/11,4,0,10,21,0,6,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,42,9.321372782,53,115,168
6801,10/15/11,4,0,10,22,0,6,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,36,5.591158395,45,121,166
6802,10/15/11,4,0,10,23,0,6,0,1,67.424,19.68,0.48,74.273,23.485,0.4697,41,6.835950919,33,102,135
6803,10/16/11,4,0,10,0,0,0,0,1,65.948,18.86,0.46,72.905,22.725,0.4545,44,5.591158395,22,85,107
6804,10/16/11,4,0,10,1,0,0,0,1,64.472,18.04,0.44,71.546,21.97,0.4394,47,5.591158395,13,64,77
6805,10/16/11,4,0,10,2,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,54,5.591158395,13,52,65
6806,10/16/11,4,0,10,3,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,54,5.591158395,11,31,42
6807,10/16/11,4,0,10,4,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,54,8.076580258,5,7,12
6808,10/16/11,4,0,10,5,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,54,6.835950919,1,6,7
6809,10/16/11,4,0,10,6,0,0,0,1,60.044,15.58,0.38,67.451,19.695,0.3939,66,6.835950919,3,7,10
6810,10/16/11,4,0,10,7,0,0,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,5.591158395,9,39,48
6811,10/16/11,4,0,10,8,0,0,0,1,64.472,18.04,0.44,71.546,21.97,0.4394,62,8.076580258,28,71,99
6812,10/16/11,4,0,10,9,0,0,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,9.321372782,39,151,190
6813,10/16/11,4,0,10,10,0,0,0,1,71.852,22.14,0.54,78.368,25.76,0.5152,45,10.56200212,121,226,347
6814,10/16/11,4,0,10,11,0,0,0,1,73.328,22.96,0.56,79.727,26.515,0.5303,35,11.80679465,159,218,377
6815,10/16/11,4,0,10,12,0,0,0,1,74.804,23.78,0.58,81.095,27.275,0.5455,35,10.56200212,167,277,444
6816,10/16/11,4,0,10,13,0,0,0,1,76.28,24.6,0.6,87.908,31.06,0.6212,35,12.42710931,169,269,438
6817,10/16/11,4,0,10,14,0,0,0,1,76.28,24.6,0.6,87.908,31.06,0.6212,40,12.42710931,204,258,462
6818,10/16/11,4,0,10,15,0,0,0,1,77.756,25.42,0.62,87.908,31.06,0.6212,35,16.1573237,182,230,412
6819,10/16/11,4,0,10,16,0,0,0,1,76.28,24.6,0.6,87.908,31.06,0.6212,46,16.1573237,177,289,466
6820,10/16/11,4,0,10,17,0,0,0,1,74.804,23.78,0.58,81.095,27.275,0.5455,49,19.26306023,152,253,405
6821,10/16/11,4,0,10,18,0,0,0,1,73.328,22.96,0.56,79.727,26.515,0.5303,49,18.64274556,102,226,328
6822,10/16/11,4,0,10,19,0,0,0,1,71.852,22.14,0.54,78.368,25.76,0.5152,52,16.1573237,52,181,233
6823,10/16/11,4,0,10,20,0,0,0,1,71.852,22.14,0.54,78.368,25.76,0.5152,52,19.26306023,49,129,178
6824,10/16/11,4,0,10,21,0,0,0,1,71.852,22.14,0.54,78.368,25.76,0.5152,52,16.1573237,14,88,102
6825,10/16/11,4,0,10,22,0,0,0,1,73.328,22.96,0.56,79.727,26.515,0.5303,49,17.39795304,42,88,130
6826,10/16/11,4,0,10,23,0,0,0,1,73.328,22.96,0.56,79.727,26.515,0.5303,52,17.39795304,14,48,62
6827,10/17/11,4,0,10,0,0,1,1,1,71.852,22.14,0.54,78.368,25.76,0.5152,56,13.67190184,12,25,37
6828,10/17/11,4,0,10,1,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,54,16.1573237,2,15,17
6829,10/17/11,4,0,10,2,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,54,16.1573237,4,3,7
6830,10/17/11,4,0,10,3,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,49,8.076580258,0,2,2
6831,10/17/11,4,0,10,4,0,1,1,1,70.376,21.32,0.52,77,25,0.5,59,6.835950919,2,3,5
6832,10/17/11,4,0,10,5,0,1,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,63,12.42710931,1,28,29
6833,10/17/11,4,0,10,6,0,1,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,55,10.56200212,7,107,114
6834,10/17/11,4,0,10,7,0,1,1,2,68.9,20.5,0.5,75.632,24.24,0.4848,55,6.835950919,10,299,309
6835,10/17/11,4,0,10,8,0,1,1,2,68.9,20.5,0.5,75.632,24.24,0.4848,51,10.56200212,33,381,414
6836,10/17/11,4,0,10,9,0,1,1,2,68.9,20.5,0.5,75.632,24.24,0.4848,45,11.80679465,26,180,206
6837,10/17/11,4,0,10,10,0,1,1,1,70.376,21.32,0.52,77,25,0.5,45,6.835950919,43,92,135
6838,10/17/11,4,0,10,11,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,43,0,35,131,166
6839,10/17/11,4,0,10,12,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,40,3.730214387,39,166,205
6840,10/17/11,4,0,10,13,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,46,3.730214387,49,156,205
6841,10/17/11,4,0,10,14,0,1,1,1,74.804,23.78,0.58,81.095,27.275,0.5455,49,8.076580258,44,122,166
6842,10/17/11,4,0,10,15,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,60,10.56200212,66,142,208
6843,10/17/11,4,0,10,16,0,1,1,1,74.804,23.78,0.58,81.095,27.275,0.5455,56,10.56200212,64,238,302
6844,10/17/11,4,0,10,17,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,64,5.591158395,80,540,620
6845,10/17/11,4,0,10,18,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,60,0,49,469,518
6846,10/17/11,4,0,10,19,0,1,1,1,71.852,22.14,0.54,78.368,25.76,0.5152,68,4.350529057,45,288,333
6847,10/17/11,4,0,10,20,0,1,1,1,70.376,21.32,0.52,77,25,0.5,77,4.350529057,40,189,229
6848,10/17/11,4,0,10,21,0,1,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,77,4.350529057,36,141,177
6849,10/17/11,4,0,10,22,0,1,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,77,0,16,88,104
6850,10/17/11,4,0,10,23,0,1,1,2,67.424,19.68,0.48,74.273,23.485,0.4697,88,0,10,52,62
6851,10/18/11,4,0,10,0,0,2,1,1,67.424,19.68,0.48,74.273,23.485,0.4697,82,0,8,23,31
6852,10/18/11,4,0,10,1,0,2,1,2,65.948,18.86,0.46,72.905,22.725,0.4545,88,0,4,7,11
6853,10/18/11,4,0,10,2,0,2,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,94,3.730214387,1,4,5
6854,10/18/11,4,0,10,3,0,2,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,94,3.730214387,0,1,1
6855,10/18/11,4,0,10,4,0,2,1,2,64.472,18.04,0.44,71.546,21.97,0.4394,94,4.350529057,0,4,4
6856,10/18/11,4,0,10,5,0,2,1,2,65.948,18.86,0.46,72.905,22.725,0.4545,88,0,2,19,21
6857,10/18/11,4,0,10,6,0,2,1,1,65.948,18.86,0.46,72.905,22.725,0.4545,82,3.730214387,4,105,109
6858,10/18/11,4,0,10,7,0,2,1,1,65.948,18.86,0.46,72.905,22.725,0.4545,88,3.730214387,15,326,341
6859,10/18/11,4,0,10,8,0,2,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,77,3.730214387,25,474,499
6860,10/18/11,4,0,10,9,0,2,1,2,70.376,21.32,0.52,77,25,0.5,77,3.730214387,29,198,227
6861,10/18/11,4,0,10,10,0,2,1,2,73.328,22.96,0.56,79.727,26.515,0.5303,68,0,27,75,102
6862,10/18/11,4,0,10,11,0,2,1,2,76.28,24.6,0.6,87.908,31.06,0.6212,49,4.350529057,35,112,147
6863,10/18/11,4,0,10,12,0,2,1,2,77.756,25.42,0.62,87.908,31.06,0.6212,43,3.730214387,42,159,201
6864,10/18/11,4,0,10,13,0,2,1,2,79.232,26.24,0.64,87.908,31.06,0.6212,38,8.076580258,48,171,219
6865,10/18/11,4,0,10,14,0,2,1,2,77.756,25.42,0.62,87.908,31.06,0.6212,41,6.835950919,32,137,169
6866,10/18/11,4,0,10,15,0,2,1,1,77.756,25.42,0.62,87.908,31.06,0.6212,50,8.076580258,66,139,205
6867,10/18/11,4,0,10,16,0,2,1,1,77.756,25.42,0.62,87.908,31.06,0.6212,57,10.56200212,58,246,304
6868,10/18/11,4,0,10,17,0,2,1,1,76.28,24.6,0.6,86.549,30.305,0.6061,60,5.591158395,72,553,625
6869,10/18/11,4,0,10,18,0,2,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,68,4.350529057,58,512,570
6870,10/18/11,4,0,10,19,0,2,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,60,4.350529057,31,286,317
6871,10/18/11,4,0,10,20,0,2,1,1,71.852,22.14,0.54,78.368,25.76,0.5152,64,6.835950919,23,204,227
6872,10/18/11,4,0,10,21,0,2,1,2,71.852,22.14,0.54,78.368,25.76,0.5152,68,5.591158395,28,178,206
6873,10/18/11,4,0,10,22,0,2,1,2,70.376,21.32,0.52,77,25,0.5,77,6.835950919,22,115,137
6874,10/18/11,4,0,10,23,0,2,1,2,70.376,21.32,0.52,77,25,0.5,77,8.076580258,7,63,70
6875,10/19/11,4,0,10,0,0,3,1,2,70.376,21.32,0.52,77,25,0.5,77,8.076580258,11,23,34
6876,10/19/11,4,0,10,1,0,3,1,2,70.376,21.32,0.52,77,25,0.5,77,8.076580258,7,9,16
6877,10/19/11,4,0,10,2,0,3,1,2,70.376,21.32,0.52,77,25,0.5,77,8.076580258,1,6,7
6878,10/19/11,4,0,10,4,0,3,1,3,68.9,20.5,0.5,75.632,24.24,0.4848,94,8.076580258,0,3,3
6879,10/19/11,4,0,10,5,0,3,1,3,68.9,20.5,0.5,75.632,24.24,0.4848,100,4.350529057,0,3,3
6880,10/19/11,4,0,10,6,0,3,1,3,70.376,21.32,0.52,77,25,0.5,83,10.56200212,3,28,31
6881,10/19/11,4,0,10,7,0,3,1,3,70.376,21.32,0.52,77,25,0.5,77,10.56200212,1,67,68
6882,10/19/11,4,0,10,8,0,3,1,3,71.852,22.14,0.54,78.368,25.76,0.5152,70,20.50368957,10,200,210
6883,10/19/11,4,0,10,9,0,3,1,3,70.376,21.32,0.52,77,25,0.5,88,20.50368957,17,185,202
6884,10/19/11,4,0,10,10,0,3,1,3,70.376,21.32,0.52,77,25,0.5,88,20.50368957,14,109,123
6885,10/19/11,4,0,10,11,0,3,1,3,70.376,21.32,0.52,77,25,0.5,94,10.56200212,33,116,149
6886,10/19/11,4,0,10,12,0,3,1,3,70.376,21.32,0.52,77,25,0.5,94,13.67190184,13,117,130
6887,10/19/11,4,0,10,13,0,3,1,2,71.852,22.14,0.54,78.368,25.76,0.5152,94,11.80679465,20,86,106
6888,10/19/11,4,0,10,14,0,3,1,3,71.852,22.14,0.54,78.368,25.76,0.5152,94,6.835950919,17,80,97
6889,10/19/11,4,0,10,15,0,3,1,3,71.852,22.14,0.54,78.368,25.76,0.5152,100,5.591158395,21,99,120
6890,10/19/11,4,0,10,16,0,3,1,3,73.328,22.96,0.56,79.727,26.515,0.5303,94,6.835950919,21,180,201
6891,10/19/11,4,0,10,17,0,3,1,3,73.328,22.96,0.56,79.727,26.515,0.5303,94,6.835950919,11,170,181
6892,10/19/11,4,0,10,18,0,3,1,3,73.328,22.96,0.56,79.727,26.515,0.5303,100,6.835950919,8,132,140
6893,10/19/11,4,0,10,19,0,3,1,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,5.591158395,8,189,197
6894,10/19/11,4,0,10,20,0,3,1,3,76.28,24.6,0.6,78.368,25.76,0.5152,94,3.730214387,5,140,145
6895,10/19/11,4,0,10,21,0,3,1,2,74.804,23.78,0.58,81.095,27.275,0.5455,94,5.591158395,6,79,85
6896,10/19/11,4,0,10,22,0,3,1,2,74.804,23.78,0.58,81.095,27.275,0.5455,94,14.91253118,13,94,107
6897,10/19/11,4,0,10,23,0,3,1,2,74.804,23.78,0.58,81.095,27.275,0.5455,94,14.91253118,14,55,69
6898,10/20/11,4,0,10,0,0,4,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,94,12.42710931,4,22,26
6899,10/20/11,4,0,10,1,0,4,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,88,14.91253118,4,11,15
6900,10/20/11,4,0,10,2,0,4,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,88,18.64274556,0,4,4
6901,10/20/11,4,0,10,3,0,4,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,82,19.26306023,0,1,1
6902,10/20/11,4,0,10,4,0,4,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,82,19.26306023,2,6,8
6903,10/20/11,4,0,10,5,0,4,1,1,67.424,19.68,0.48,74.273,23.485,0.4697,82,14.91253118,2,24,26
6904,10/20/11,4,0,10,6,0,4,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,82,17.39795304,5,87,92
6905,10/20/11,4,0,10,7,0,4,1,1,62.996,17.22,0.42,70.178,21.21,0.4242,77,18.64274556,15,303,318
6906,10/20/11,4,0,10,8,0,4,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,67,21.7484821,17,409,426
6907,10/20/11,4,0,10,9,0,4,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,67,24.23390396,26,197,223
6908,10/20/11,4,0,10,10,0,4,1,1,65.948,18.86,0.46,72.905,22.725,0.4545,59,18.64274556,25,105,130
6909,10/20/11,4,0,10,11,0,4,1,1,67.424,19.68,0.48,74.273,23.485,0.4697,55,21.7484821,30,99,129
6910,10/20/11,4,0,10,12,0,4,1,1,67.424,19.68,0.48,74.273,23.485,0.4697,48,21.7484821,28,171,199
6911,10/20/11,4,0,10,13,0,4,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,24.23390396,28,136,164
6912,10/20/11,4,0,10,14,0,4,1,2,67.424,19.68,0.48,74.273,23.485,0.4697,48,22.98911144,38,117,155
6913,10/20/11,4,0,10,15,0,4,1,2,67.424,19.68,0.48,74.273,23.485,0.4697,51,18.64274556,22,138,160
6914,10/20/11,4,0,10,16,0,4,1,2,67.424,19.68,0.48,74.273,23.485,0.4697,51,18.64274556,31,203,234
6915,10/20/11,4,0,10,17,0,4,1,2,67.424,19.68,0.48,74.273,23.485,0.4697,48,16.1573237,56,438,494
6916,10/20/11,4,0,10,18,0,4,1,2,65.948,18.86,0.46,72.905,22.725,0.4545,51,12.42710931,39,430,469
6917,10/20/11,4,0,10,19,0,4,1,1,65.948,18.86,0.46,72.905,22.725,0.4545,51,14.91253118,20,278,298
6918,10/20/11,4,0,10,20,0,4,1,2,65.948,18.86,0.46,72.905,22.725,0.4545,51,13.67190184,34,207,241
6919,10/20/11,4,0,10,21,0,4,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,51,12.42710931,16,149,165
6920,10/20/11,4,0,10,22,0,4,1,1,64.472,18.04,0.44,71.546,21.97,0.4394,51,13.67190184,22,106,128
6921,10/20/11,4,0,10,23,0,4,1,1,62.996,17.22,0.42,70.178,21.21,0.4242,58,10.56200212,7,83,90
6922,10/21/11,4,0,10,0,0,5,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,10.56200212,8,42,50
6923,10/21/11,4,0,10,1,0,5,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,9.321372782,7,19,26
6924,10/21/11,4,0,10,2,0,5,1,1,60.044,15.58,0.38,67.451,19.695,0.3939,66,6.835950919,6,12,18
6925,10/21/11,4,0,10,3,0,5,1,1,58.568,14.76,0.36,63.365,17.425,0.3485,71,5.591158395,0,7,7
6926,10/21/11,4,0,10,4,0,5,1,1,58.568,14.76,0.36,63.365,17.425,0.3485,71,6.835950919,0,6,6
6927,10/21/11,4,0,10,5,0,5,1,1,57.092,13.94,0.34,61.997,16.665,0.3333,76,8.076580258,0,31,31
6928,10/21/11,4,0,10,6,0,5,1,1,58.568,14.76,0.36,63.365,17.425,0.3485,71,6.835950919,7,78,85
6929,10/21/11,4,0,10,7,0,5,1,1,58.568,14.76,0.36,63.365,17.425,0.3485,71,6.835950919,5,228,233
6930,10/21/11,4,0,10,8,0,5,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,8.076580258,16,386,402
6931,10/21/11,4,0,10,9,0,5,1,2,62.996,17.22,0.42,70.178,21.21,0.4242,58,5.591158395,33,189,222
6932,10/21/11,4,0,10,10,0,5,1,1,65.948,18.86,0.46,72.905,22.725,0.4545,51,6.835950919,32,106,138
6933,10/21/11,4,0,10,11,0,5,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,9.321372782,39,135,174
6934,10/21/11,4,0,10,12,0,5,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,12.42710931,47,193,240
6935,10/21/11,4,0,10,13,0,5,1,1,67.424,19.68,0.48,74.273,23.485,0.4697,48,13.67190184,43,163,206
6936,10/21/11,4,0,10,14,0,5,1,1,70.376,21.32,0.52,77,25,0.5,42,12.42710931,67,131,198
6937,10/21/11,4,0,10,15,0,5,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,11.80679465,57,178,235
6938,10/21/11,4,0,10,16,0,5,1,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,10.56200212,60,242,302
6939,10/21/11,4,0,10,17,0,5,1,2,65.948,18.86,0.46,72.905,22.725,0.4545,51,10.56200212,79,445,524
6940,10/21/11,4,0,10,18,0,5,1,2,64.472,18.04,0.44,71.546,21.97,0.4394,54,10.56200212,43,354,397
6941,10/21/11,4,0,10,19,0,5,1,2,64.472,18.04,0.44,71.546,21.97,0.4394,54,16.1573237,25,228,253
6942,10/21/11,4,0,10,20,0,5,1,2,64.472,18.04,0.44,71.546,21.97,0.4394,54,9.321372782,29,155,184
6943,10/21/11,4,0,10,21,0,5,1,1,62.996,17.22,0.42,70.178,21.21,0.4242,58,6.835950919,31,112,143
6944,10/21/11,4,0,10,22,0,5,1,1,62.996,17.22,0.42,70.178,21.21,0.4242,54,6.835950919,24,89,113
6945,10/21/11,4,0,10,23,0,5,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,9.321372782,18,99,117
6946,10/22/11,4,0,10,0,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,8.076580258,16,80,96
6947,10/22/11,4,0,10,1,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,8.076580258,20,50,70
6948,10/22/11,4,0,10,2,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,10.56200212,6,25,31
6949,10/22/11,4,0,10,3,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,62,5.591158395,1,19,20
6950,10/22/11,4,0,10,4,0,6,0,1,60.044,15.58,0.38,67.451,19.695,0.3939,66,3.730214387,4,4,8
6951,10/22/11,4,0,10,5,0,6,0,1,60.044,15.58,0.38,67.451,19.695,0.3939,66,0,1,7,8
6952,10/22/11,4,0,10,6,0,6,0,1,58.568,14.76,0.36,66.092,18.94,0.3788,71,0,1,17,18
6953,10/22/11,4,0,10,7,0,6,0,1,58.568,14.76,0.36,64.724,18.18,0.3636,76,4.350529057,8,49,57
6954,10/22/11,4,0,10,8,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,71,0,26,88,114
6955,10/22/11,4,0,10,9,0,6,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,67,3.730214387,47,122,169
6956,10/22/11,4,0,10,10,0,6,0,2,64.472,18.04,0.44,71.546,21.97,0.4394,62,4.350529057,87,149,236
6957,10/22/11,4,0,10,11,0,6,0,2,64.472,18.04,0.44,71.546,21.97,0.4394,62,4.350529057,110,172,282
6958,10/22/11,4,0,10,12,0,6,0,1,65.948,18.86,0.46,72.905,22.725,0.4545,55,3.730214387,132,211,343
6959,10/22/11,4,0,10,13,0,6,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,0,136,186,322
6960,10/22/11,4,0,10,14,0,6,0,2,67.424,19.68,0.48,74.273,23.485,0.4697,48,9.321372782,133,177,310
6961,10/22/11,4,0,10,15,0,6,0,1,67.424,19.68,0.48,74.273,23.485,0.4697,51,9.321372782,159,223,382
6962,10/22/11,4,0,10,16,0,6,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,45,8.076580258,169,190,359
6963,10/22/11,4,0,10,17,0,6,0,1,65.948,18.86,0.46,72.905,22.725,0.4545,55,5.591158395,143,217,360
6964,10/22/11,4,0,10,18,0,6,0,1,64.472,18.04,0.44,71.546,21.97,0.4394,54,3.730214387,111,224,335
6965,10/22/11,4,0,10,19,0,6,0,1,64.472,18.04,0.44,71.546,21.97,0.4394,67,0,47,173,220
6966,10/22/11,4,0,10,20,0,6,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,67,0,48,111,159
6967,10/22/11,4,0,10,21,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,76,0,37,120,157
6968,10/22/11,4,0,10,22,0,6,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,76,0,30,114,144
6969,10/22/11,4,0,10,23,0,6,0,1,60.044,15.58,0.38,67.451,19.695,0.3939,82,0,27,81,108
6970,10/23/11,4,0,10,0,0,0,0,1,58.568,14.76,0.36,66.092,18.94,0.3788,87,0,24,64,88
6971,10/23/11,4,0,10,1,0,0,0,1,58.568,14.76,0.36,66.092,18.94,0.3788,87,0,11,60,71
6972,10/23/11,4,0,10,2,0,0,0,1,57.092,13.94,0.34,63.365,17.425,0.3485,87,3.730214387,10,40,50
6973,10/23/11,4,0,10,3,0,0,0,1,57.092,13.94,0.34,64.724,18.18,0.3636,87,0,15,31,46
6974,10/23/11,4,0,10,4,0,0,0,1,57.092,13.94,0.34,64.724,18.18,0.3636,87,0,5,1,6
6975,10/23/11,4,0,10,5,0,0,0,1,55.616,13.12,0.32,63.365,17.425,0.3485,87,0,1,2,3
6976,10/23/11,4,0,10,6,0,0,0,1,55.616,13.12,0.32,61.997,16.665,0.3333,87,4.350529057,0,12,12
6977,10/23/11,4,0,10,7,0,0,0,1,57.092,13.94,0.34,63.365,17.425,0.3485,87,3.730214387,3,18,21
6978,10/23/11,4,0,10,8,0,0,0,1,58.568,14.76,0.36,63.365,17.425,0.3485,87,5.591158395,32,56,88
6979,10/23/11,4,0,10,9,0,0,0,1,61.52,16.4,0.4,68.819,20.455,0.4091,76,0,48,95,143
6980,10/23/11,4,0,10,10,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,71,3.730214387,104,185,289
6981,10/23/11,4,0,10,11,0,0,0,1,65.948,18.86,0.46,72.905,22.725,0.4545,72,6.835950919,131,202,333
6982,10/23/11,4,0,10,12,0,0,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,59,10.56200212,164,249,413
6983,10/23/11,4,0,10,13,0,0,0,1,70.376,21.32,0.52,77,25,0.5,55,8.076580258,160,255,415
6984,10/23/11,4,0,10,14,0,0,0,1,70.376,21.32,0.52,77,25,0.5,55,9.321372782,192,216,408
6985,10/23/11,4,0,10,15,0,0,0,1,70.376,21.32,0.52,77,25,0.5,52,6.835950919,171,216,387
6986,10/23/11,4,0,10,16,0,0,0,1,70.376,21.32,0.52,77,25,0.5,55,8.076580258,188,217,405
6987,10/23/11,4,0,10,17,0,0,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,63,5.591158395,120,220,340
6988,10/23/11,4,0,10,18,0,0,0,1,68.9,20.5,0.5,75.632,24.24,0.4848,63,4.350529057,88,196,284
6989,10/23/11,4,0,10,19,0,0,0,1,65.948,18.86,0.46,72.905,22.725,0.4545,77,0,53,140,193
6990,10/23/11,4,0,10,20,0,0,0,1,64.472,18.04,0.44,71.546,21.97,0.4394,72,3.730214387,32,112,144
6991,10/23/11,4,0,10,21,0,0,0,1,64.472,18.04,0.44,71.546,21.97,0.4394,72,3.730214387,24,75,99
6992,10/23/11,4,0,10,22,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,77,4.350529057,25,69,94
6993,10/23/11,4,0,10,23,0,0,0,1,62.996,17.22,0.42,70.178,21.21,0.4242,77,6.835950919,18,31,49
6994,10/24/11,4,0,10,0,0,1,1,1,62.996,17.22,0.42,70.178,21.21,0.4242,77,0,6,26,32
6995,10/24/11,4,0,10,1,0,1,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,82,5.591158395,7,8,15
6996,10/24/11,4,0,10,2,0,1,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,87,4.350529057,1,6,7
6997,10/24/11,4,0,10,3,0,1,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,82,3.730214387,1,3,4
6998,10/24/11,4,0,10,4,0,1,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,82,0,1,5,6
6999,10/24/11,4,0,10,5,0,1,1,1,60.044,15.58,0.38,67.451,19.695,0.3939,87,0,2,19,21
7000,10/24/11,4,0,10,6,0,1,1,1,61.52,16.4,0.4,68.819,20.455,0.4091,87,4.350529057,3,83,86
7001,10/24/11,4,0,10,7,0,1,1,2,60.044,15.58,0.38,67.451,19.695,0.3939,94,4.350529057,11,274,285
7002,10/24/11,4,0,10,8,0,1,1,2,62.996,17.22,0.42,70.178,21.21,0.4242,88,6.835950919,20,378,398
7003,10/24/11,4,0,10,9,0,1,1,2,64.472,18.04,0.44,71.546,21.97,0.4394,82,6.835950919,29,166,195
7004,10/24/11,4,0,10,10,0,1,1,2,65.948,18.86,0.46,72.905,22.725,0.4545,82,10.56200212,47,82,129
7005,10/24/11,4,0,10,11,0,1,1,2,68.9,20.5,0.5,75.632,24.24,0.4848,72,6.835950919,59,109,168
7006,10/24/11,4,0,10,12,0,1,1,2,70.376,21.32,0.52,77,25,0.5,68,4.350529057,64,156,220
7007,10/24/11,4,0,10,13,0,1,1,2,71.852,22.14,0.54,78.368,25.76,0.5152,64,9.321372782,60,138,198
7008,10/24/11,4,0,10,14,0,1,1,2,71.852,22.14,0.54,78.368,25.76,0.5152,64,8.076580258,63,143,206
7009,10/24/11,4,0,10,15,0,1,1,1,73.328,22.96,0.56,79.727,26.515,0.5303,60,6.835950919,52,125,177
7010,10/24/11,4,0,10,16,0,1,1,1,71.852,22.14,0.54,78.368,25.76,0.5152,64,8.076580258,68,242,310
7011,10/24/11,4,0,10,17,0,1,1,1,70.376,21.32,0.52,77,25,0.5,68,5.591158395,87,527,614
